file,line,type,commit,author,date,time,timezone,datetime,depth,length
style.css,474,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,29
style.css,475,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,41
style.css,476,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,22
style.css,477,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,36
style.css,478,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,23
style.css,479,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,29
style.css,480,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,481,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,482,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,29
style.css,483,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,17
style.css,484,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,14
style.css,485,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,41
style.css,486,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,487,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,488,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,63
style.css,489,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,10
style.css,490,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,491,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,492,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,9
style.css,493,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,35
style.css,494,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,495,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,496,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,46
style.css,497,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,35
style.css,498,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,21
style.css,499,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,500,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,501,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,50
style.css,502,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,63
style.css,503,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,11
style.css,504,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,505,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,506,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,52
style.css,507,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,28
style.css,508,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,20
style.css,509,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,14
style.css,510,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,511,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,512,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,83
style.css,513,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,29
style.css,514,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,41
style.css,515,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,22
style.css,516,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,23
style.css,517,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,17
style.css,518,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,17
style.css,519,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,520,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,521,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,34
style.css,522,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,35
style.css,523,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,21
style.css,524,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,525,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,526,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,82
style.css,527,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,9
style.css,528,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,35
style.css,529,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,26
style.css,530,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,531,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,532,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,64
style.css,533,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,63
style.css,534,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,11
style.css,535,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,536,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,537,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,64
style.css,538,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,33
style.css,539,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,11
style.css,540,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,541,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,542,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,543,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,544,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,39
style.css,545,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,22
style.css,546,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,6
style.css,547,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,36
style.css,548,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,21
style.css,549,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,39
style.css,550,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,551,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,552,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,54
style.css,553,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,25
style.css,554,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,14
style.css,555,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,2,16
style.css,556,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,0
style.css,557,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,558,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,559,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,29
style.css,560,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,14
style.css,561,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,2,18
style.css,562,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,0
style.css,563,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,564,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,22
style.css,565,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,22
style.css,566,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,2,10
style.css,567,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,0
style.css,568,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,569,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,570,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,22
style.css,571,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,10
style.css,572,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,10
style.css,573,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,15
style.css,574,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,21
style.css,575,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,24
style.css,576,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,36
style.css,577,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,19
style.css,578,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,17
style.css,579,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,16
style.css,580,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,581,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
style.css,582,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,23
style.css,583,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,1,24
style.css,584,css,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
index.js,1,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,10
index.js,2,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,71
index.js,3,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.js,4,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,29
index.js,5,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.js,6,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,12
index.js,7,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,29
index.js,8,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,64
index.js,9,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,18
index.js,10,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,51
index.js,11,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.js,12,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,73
index.js,13,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,24
index.js,14,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,6,58
index.js,15,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,6
index.js,16,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,6,29
index.js,17,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,6,70
index.js,18,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,0
index.js,19,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,0
index.js,20,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.js,21,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,32
index.js,22,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,60
index.js,23,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.js,24,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,17
index.js,25,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,43
index.js,26,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.js,27,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,77
index.js,28,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,16
index.js,29,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,6,55
index.js,30,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,6
index.js,31,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,6,54
index.js,32,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.js,33,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,6,24
index.js,34,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,3,16
index.js,35,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,71
index.js,36,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,71
index.js,37,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,65
index.js,38,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,65
index.js,39,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,3,3
index.js,40,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,0
index.js,41,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,0
index.js,42,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,0
index.js,43,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.js,44,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.js,45,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.js,46,js,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,3
index.html,1,html,107f820e,Alexis,2025-10-04,22:12:44,-07:00,2025-10-04T22:12:44-07:00,0,13
index.html,2,html,107f820e,Alexis,2025-10-04,22:12:44,-07:00,2025-10-04T22:12:44-07:00,0,14
index.html,3,html,a4ba9663,Alexis,2025-10-07,20:58:52,-07:00,2025-10-07T20:58:52-07:00,0,0
index.html,4,html,107f820e,Alexis,2025-10-04,22:12:44,-07:00,2025-10-04T22:12:44-07:00,0,4
index.html,5,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,22
index.html,6,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,68
index.html,7,html,107f820e,Alexis,2025-10-04,22:12:44,-07:00,2025-10-04T22:12:44-07:00,2,48
index.html,8,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,42
index.html,9,html,107f820e,Alexis,2025-10-04,22:12:44,-07:00,2025-10-04T22:12:44-07:00,0,5
index.html,10,html,619ff6e9,Alexis,2025-10-05,21:42:17,-07:00,2025-10-05T21:42:17-07:00,0,0
index.html,11,html,107f820e,Alexis,2025-10-04,22:12:44,-07:00,2025-10-04T22:12:44-07:00,0,4
index.html,12,html,619ff6e9,Alexis,2025-10-05,21:42:17,-07:00,2025-10-05T21:42:17-07:00,0,0
index.html,13,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,35
index.html,14,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.html,15,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,14
index.html,16,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.html,17,html,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
index.html,18,html,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
index.html,19,html,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,0,0
index.html,20,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,19
index.html,21,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,22
index.html,22,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,46
index.html,23,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,8
index.html,24,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,0,0
index.html,25,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,19
index.html,26,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,13
index.html,27,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,4,67
index.html,28,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,8
index.html,29,html,ab68bd14,Alexis,2025-10-05,18:11:05,-07:00,2025-10-05T18:11:05-07:00,0,0
index.html,30,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,45
index.html,31,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,47
index.html,32,html,55d338bb,Alexis,2025-10-25,20:06:56,-07:00,2025-10-25T20:06:56-07:00,2,46
index.html,33,html,107f820e,Alexis,2025-10-04,22:12:44,-07:00,2025-10-04T22:12:44-07:00,0,5
index.html,34,html,a4ba9663,Alexis,2025-10-07,20:58:52,-07:00,2025-10-07T20:58:52-07:00,0,0
index.html,35,html,107f820e,Alexis,2025-10-04,22:12:44,-07:00,2025-10-04T22:12:44-07:00,0,5
global.js,1,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,63
global.js,2,js,8d2674d0,Alexis,2025-10-17,18:01:30,-07:00,2025-10-17T18:01:30-07:00,0,0
global.js,3,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,83
global.js,4,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,13
global.js,5,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,25
global.js,6,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,38
global.js,7,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,36
global.js,8,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,36
global.js,9,js,00000000,Not Committed Yet,2025-11-08,20:40:40,-08:00,2025-11-08T20:40:40-08:00,2,30
global.js,10,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,79
global.js,11,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,0
global.js,12,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,0
global.js,13,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,72
global.js,14,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,41
global.js,15,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,0
global.js,16,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,51
global.js,17,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,40
global.js,18,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,21
global.js,19,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,25
global.js,20,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,0
global.js,21,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,62
global.js,22,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,19
global.js,23,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,38
global.js,24,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,29
global.js,25,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,48
global.js,26,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,29
global.js,27,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,18
global.js,28,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,0
global.js,29,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,31
global.js,30,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,0
global.js,31,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,48
global.js,32,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,35
global.js,33,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,36
global.js,34,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,0
global.js,35,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,61
global.js,36,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,34
global.js,37,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,11
global.js,38,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,20
global.js,39,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,0,0
global.js,40,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,54
global.js,41,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,51
global.js,42,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,36
global.js,43,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,4,37
global.js,44,js,57bbcc07,Alexis,2025-10-17,20:31:11,-07:00,2025-10-17T20:31:11-07:00,2,0
